"지역본부","재산 소재지","노선명"," 면적(공부) ","유형분류","현재 사용현황","향후 사용계획 및 추진사항"
"영남본부","경상북도 포항시 북구 신흥동 710ㅡ9","동해남부선","225","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 신흥동 산 8ㅡ1","동해남부선","43","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 용흥동 118ㅡ22","동해남부선","15","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 용흥동 130ㅡ5","동해남부선","10","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 용흥동 134ㅡ4","동해남부선","830","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 용흥동 135ㅡ4","동해남부선","2328","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 용흥동 180ㅡ2","동해남부선","1201","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 용흥동 183ㅡ2","동해남부선","288","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 용흥동 242ㅡ1","동해남부선","2407","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 용흥동 252ㅡ2","동해남부선","3158","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 용흥동 264ㅡ2","동해남부선","1848","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 용흥동 280ㅡ2","동해남부선","211","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 용흥동 281ㅡ2","동해남부선","258","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 용흥동 산 145ㅡ2","동해남부선","99","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 용흥동 산 145ㅡ3","동해남부선","198","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 용흥동 산 156ㅡ2","동해남부선","20","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 학잠동 60ㅡ3","동해남부선","2315","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 학잠동 78ㅡ1","동해남부선","548","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 대흥동 1012ㅡ2","동해남부선","49","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 대흥동 1012ㅡ3","동해남부선","49","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 대흥동 595ㅡ171","동해남부선","781","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 대흥동 595ㅡ79","동해남부선","3040","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 대흥동 595ㅡ177","동해남부선","1750","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 대흥동 601ㅡ42","동해남부선","496","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 대흥동 601ㅡ43","동해남부선","315","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 대흥동 601ㅡ6","동해남부선","1183","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 대흥동 601ㅡ9","동해남부선","7485","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 대흥동 635ㅡ2","동해남부선","1843","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 대흥동 654ㅡ2","동해남부선","24","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 대흥동 655ㅡ3","동해남부선","7","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 대흥동 712ㅡ1","동해남부선","160","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 덕수동 906ㅡ6","동해남부선","17","활용","미사용","페선부지 활용 지자체 협의계획"
"영남본부","경상북도 포항시 북구 덕수동 908ㅡ10","동해남부선","7","활용","미사용","페선부지 활용 지자체 협의계획"
"영남본부","경상북도 포항시 북구 덕수동 908ㅡ16","동해남부선","39","활용","미사용","페선부지 활용 지자체 협의계획"
"영남본부","경상북도 포항시 북구 덕수동 908ㅡ8","동해남부선","80","활용","미사용","페선부지 활용 지자체 협의계획"
"영남본부","경상북도 포항시 북구 덕수동 908ㅡ9","동해남부선","69","활용","미사용","페선부지 활용 지자체 협의계획"
"영남본부","경상북도 포항시 북구 덕수동 945ㅡ12","동해남부선","13","활용","미사용","페선부지 활용 지자체 협의계획"
"영남본부","경상북도 포항시 북구 덕수동 945ㅡ26","동해남부선","96","활용","미사용","페선부지 활용 지자체 협의계획"
"영남본부","경상북도 포항시 북구 용흥동 109ㅡ1","동해남부선","188","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 109ㅡ7","동해남부선","436","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 117ㅡ20","동해남부선","1260","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 117ㅡ21","동해남부선","4168","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 117ㅡ22","동해남부선","327","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 131ㅡ14","동해남부선","50","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 131ㅡ6","동해남부선","327","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 146ㅡ1","동해남부선","65","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 596ㅡ11","동해남부선","103","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 640","동해남부선","60","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 72ㅡ10","동해남부선","96","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 72ㅡ2","동해남부선","12748","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 72ㅡ3","동해남부선","269","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 72ㅡ8","동해남부선","386","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 72ㅡ9","동해남부선","453","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 73ㅡ3","동해남부선","356","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 73ㅡ6","동해남부선","348","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 78ㅡ2","동해남부선","5","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 78ㅡ6","동해남부선","208","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 78ㅡ7","동해남부선","94","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 79ㅡ1","동해남부선","137","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 79ㅡ4","동해남부선","134","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 84ㅡ4","동해남부선","22","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 86ㅡ3","동해남부선","212","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 용흥동 86ㅡ37","동해남부선","231","활용","미사용","구 포항역 자산개발부지"
"영남본부","경상북도 포항시 북구 학산동 216ㅡ2","동해남부선","76","활용","미사용","페선부지 활용 지자체 협의계획"
"영남본부","경상북도 포항시 북구 학산동 219ㅡ2","동해남부선","740","활용","미사용","페선부지 활용 지자체 협의계획"
"영남본부","경상북도 포항시 북구 학산동 220ㅡ2","동해남부선","106","활용","미사용","페선부지 활용 지자체 협의계획"
"영남본부","경상북도 포항시 북구 학산동 222ㅡ21","동해남부선","227","활용","미사용","페선부지 활용 지자체 협의계획"
"영남본부","경상북도 포항시 북구 학산동 222ㅡ22","동해남부선","33","활용","미사용","페선부지 활용 지자체 협의계획"
"영남본부","경상북도 포항시 북구 학산동 222ㅡ5","동해남부선","24","활용","미사용","페선부지 활용 지자체 협의계획"
